hex_id,value
8744ce55bffffff,222
8744ce8edffffff,189
8744c1435ffffff,27
8744c1188ffffff,3017
8744c1a86ffffff,5164
8744ced1cffffff,18
8744c3b36ffffff,29
8744c1471ffffff,9
8744c17a6ffffff,1980
8744c3a2bffffff,3277
8744c1023ffffff,1665
8744c3b9dffffff,101
8744ce86affffff,19
8744ceb34ffffff,23
8744ced34ffffff,256
8744ced4effffff,568
8744c1b0effffff,3890
8744c38dbffffff,73
8744c1b70ffffff,227
8744ced6affffff,2646
8744ce113ffffff,614
8744c3a72ffffff,543
8744ce981ffffff,1011
8744ce85affffff,64
8744c1af4ffffff,5526
8744c332affffff,379
8744c3b98ffffff,85
8744c3368ffffff,345
8744ce858ffffff,229
8744c3305ffffff,152
8744c139bffffff,3569
8744ced49ffffff,628
8744c1a16ffffff,6910
8744ce55affffff,165
8744c1658ffffff,2390
8744c1a94ffffff,5651
8744c1035ffffff,507
8744ce905ffffff,1530
8744c106affffff,8422
8744c3a1bffffff,1608
8744ce0a2ffffff,46
8744c1331ffffff,13552
8744c1004ffffff,259
8744c3aa2ffffff,194
8744c1753ffffff,3927
8744c115bffffff,2539
8744c1631ffffff,1085
8744ced43ffffff,296
8744ce462ffffff,96
8744c3326ffffff,718
8744c1ba9ffffff,4477
8744c326cffffff,25
8744ce894ffffff,900
8744ce194ffffff,114
8744c3b70ffffff,132
8744c3661ffffff,44
8744c3a03ffffff,8957
8744c1785ffffff,148
8744c3aeeffffff,233
8744c1315ffffff,8686
8744c110affffff,606
8744c3af0ffffff,1534
8744ced40ffffff,1203
8744ce976ffffff,1218
8744c385affffff,33
8744cebb6ffffff,308
8744c1792ffffff,167
8744cec52ffffff,360
8744c1ab2ffffff,1505
8744c1a11ffffff,4449
8744ce861ffffff,41
8744ce869ffffff,30
8744ce474ffffff,126
8744c178bffffff,777
8744ce022ffffff,547
8744cec71ffffff,87
8744c1a13ffffff,6152
8744c1b74ffffff,36
8744c316affffff,305
8744c30c4ffffff,99
8744ce190ffffff,192
8744ce983ffffff,1773
8744c1746ffffff,4991
8744ce8a0ffffff,1395
8744c3346ffffff,96
8744c30c3ffffff,39
8744ce505ffffff,32
8744cec9effffff,28
8744c310affffff,9
8744c310effffff,13
8744c122affffff,6161
8744c1b76ffffff,1104
8744c1aa8ffffff,7533
8744c1295ffffff,7010
8744c161effffff,1185
8744c1306ffffff,7283
8744c1ba1ffffff,2451
8744ce94affffff,130
8744ce841ffffff,131
8744c172effffff,2030
8744c1b0dffffff,1228
8744c178affffff,617
8744ce860ffffff,137
8744c170effffff,4858
8744c3a9affffff,31
8744ce591ffffff,72
8744c1761ffffff,9208
8744c3b65ffffff,197
8744ce859ffffff,38
8744ce85dffffff,38
8744ce592ffffff,159
8744c1066ffffff,4608
8744c3064ffffff,73
8744c1af5ffffff,2663
8744c1a00ffffff,3323
8744ce8ebffffff,144
8744ce893ffffff,759
8744c336affffff,79
8744ce196ffffff,426
8744ced89ffffff,88
8744ce85effffff,238
8744ce994ffffff,2035
8744c3ac9ffffff,187
8744c3170ffffff,67
8744ce918ffffff,870
8744cec9cffffff,160
8744ce84affffff,325
8744c3143ffffff,68
8744ce471ffffff,173
8744c1741ffffff,4431
8744c1b2affffff,2947
8744ce92effffff,1676
8744c32acffffff,131
8744c101dffffff,569
8744ceca1ffffff,26
8744c1022ffffff,1136
8744c105cffffff,6577
8744c1a15ffffff,4850
8744c1793ffffff,233
8744c17b6ffffff,597
8744c1749ffffff,4044
8744c3a8cffffff,634
8744cc499ffffff,91
8744c3141ffffff,414
8744c1062ffffff,5531
8744c1aacffffff,6145
8744ceccdffffff,362
8744cec91ffffff,60
8744c175dffffff,5338
8744cec58ffffff,59
8744c106bffffff,5837
8744c1411ffffff,75
8744ce86bffffff,123
8744c3302ffffff,133
8744ea4d1ffffff,238
8744cebb4ffffff,191
8744c16d8ffffff,164
8744c3732ffffff,69
8744c3733ffffff,53
8744c3a56ffffff,46
8744c3449ffffff,67
8744ea4cdffffff,28
8744c3142ffffff,77
8744ceb36ffffff,48
8744c3283ffffff,147
8744c170bffffff,1509
8744c1649ffffff,142
8744c1a10ffffff,4224
8744cebb2ffffff,134
8744c1459ffffff,2910
8744c1441ffffff,169
8744ce844ffffff,121
8744c100dffffff,7061
8744cc49affffff,259
8744c3714ffffff,39
8744c3715ffffff,39
8744c3441ffffff,64
8744c38c5ffffff,30
8744c3aceffffff,115
8744c115cffffff,1930
8744c10e2ffffff,2770
8744cec03ffffff,77
8744cec55ffffff,218
8744c1321ffffff,13816
8744ce80dffffff,247
8744ea4c2ffffff,138
8744c3323ffffff,281
8744c1b19ffffff,2544
8744ceb91ffffff,29
8744c320bffffff,74
8744c1b18ffffff,2727
8744c3369ffffff,116
8744c3a76ffffff,2521
8744c3b64ffffff,145
8744c3aacffffff,932
8744c14c9ffffff,288
8744ea4ceffffff,69
8744c146affffff,138
8744c3ac8ffffff,136
8744cec42ffffff,121
8744ced93ffffff,192
8744c131affffff,8996
8744c321effffff,129
8744c151affffff,23
8744cec6bffffff,115
8744c1063ffffff,5814
8744c12b3ffffff,3134
8744c10d5ffffff,2128
8744c1aa9ffffff,3661
8744c1b8dffffff,2101
8744c10e6ffffff,1033
8744cec46ffffff,373
8744ce432ffffff,24
8744ce848ffffff,79
8744c3adcffffff,388
8744c121dffffff,6167
8744c332effffff,269
8744cedb1ffffff,170
8744c1708ffffff,1535
8744c316bffffff,94
8744c10e3ffffff,757
8744c3b51ffffff,1460
8744c1419ffffff,41
8744cec75ffffff,524
8744ced44ffffff,1385
8744c13a8ffffff,3769
8744ce86effffff,207
8744c1113ffffff,415
8744c1a85ffffff,10693
8744c17acffffff,506
8744c38c8ffffff,64
8744ce843ffffff,51
8744ce84effffff,44
8744c3383ffffff,99
8744c3a82ffffff,119
8744c1a8cffffff,7661
8744c3b0affffff,1872
8744c1061ffffff,6244
8744c1020ffffff,195
8744c13aaffffff,9795
8744c3385ffffff,82
8744c33aeffffff,77
8744c1794ffffff,409
8744c3169ffffff,944
8744c1626ffffff,939
8744cecedffffff,563
8744ea4d3ffffff,2500
8744c14f3ffffff,139
8744cec40ffffff,50
8744c1796ffffff,335
8744ea4c3ffffff,209
8744c3b1effffff,100
8744c1a1affffff,5944
8744c1028ffffff,701
8744c1b11ffffff,4088
8744c325affffff,49
8744c1731ffffff,833
8744cec51ffffff,155
8744c3343ffffff,55
8744c3a2dffffff,3227
8744c3a8effffff,228
8744c13b2ffffff,5452
8744c3274ffffff,49
8744c3a4bffffff,321
8744ce186ffffff,219
8744c1034ffffff,1213
8744c171bffffff,931
8744ce8e9ffffff,200
8744c172dffffff,3988
8744c1399ffffff,4891
8744c17b2ffffff,787
8744c3b31ffffff,105
8744c1648ffffff,555
8744c1ab4ffffff,1147
8744ce9b1ffffff,831
8744cec53ffffff,484
8744c3af5ffffff,1174
8744c1042ffffff,7834
8744c3332ffffff,185
8744ce89bffffff,303
8744c30c6ffffff,102
8744c14e6ffffff,70
8744c329dffffff,1486
8744ce8a8ffffff,743
8744c332dffffff,85
8744c1af0ffffff,6523
8744c17adffffff,332
8744c3362ffffff,164
8744cec70ffffff,1193
8744cecd9ffffff,2074
8744c3b1cffffff,331
8744c104dffffff,9583
8744cec64ffffff,131
8744ce131ffffff,74
8744c132bffffff,7962
8744c1072ffffff,7424
8744c1392ffffff,5945
8744c1075ffffff,7661
8744ce990ffffff,1357
8744c3b62ffffff,105
8744c3a2cffffff,2805
8744cecc1ffffff,758
8744c3304ffffff,157
8744ced68ffffff,3024
8744cec6cffffff,314
8744c3a52ffffff,368
8744ce12dffffff,192
8744c171affffff,274
8744ce8abffffff,185
8744ced4affffff,275
8744c1076ffffff,8931
8744ce01effffff,83
8744c3a31ffffff,2253
8744c17a3ffffff,709
8744c1ad0ffffff,4899
8744ced51ffffff,133
8744c172affffff,3456
8744c3b5cffffff,908
8744c3140ffffff,95
8744c3a49ffffff,505
8744c16b6ffffff,770
8744c174effffff,5601
8744c1b2bffffff,2487
8744c3334ffffff,126
8744ced91ffffff,241
8744c10e0ffffff,96
8744c3144ffffff,103
8744c3ae8ffffff,63
8744c3a0affffff,1029
8744c3a13ffffff,671
8744cec73ffffff,1329
8744ce98cffffff,439
8744ce8d4ffffff,1008
8744c1383ffffff,2822
8744c3ae4ffffff,292
8744c16d9ffffff,146
8744c1480ffffff,181
8744c3a28ffffff,4923
8744c3073ffffff,29
8744c3344ffffff,228
8744c1651ffffff,2660
8744c1025ffffff,473
8744cecc8ffffff,322
8744c3340ffffff,138
8744c1060ffffff,4226
8744c1052ffffff,4932
8744c1b13ffffff,3965
8744c3b96ffffff,23
8744c312bffffff,27
8744ced9affffff,75
8744c3361ffffff,198
8744c3b8effffff,197
8744c3a01ffffff,7318
8744cec1effffff,160
8744c321affffff,62
8744c144effffff,525
8744ce845ffffff,108
8744c3b06ffffff,161
8744c15a2ffffff,82
8744c15b5ffffff,58
8744c3b5affffff,465
8744c1ad4ffffff,8860
8744ce862ffffff,175
8744ced36ffffff,1808
8744c3a0bffffff,316
8744c1313ffffff,4092
8744ceb96ffffff,183
8744ce1b1ffffff,158
8744c13a2ffffff,8569
8744c3154ffffff,59
8744c3336ffffff,836
8744c3a0cffffff,1004
8744ceba6ffffff,127
8744c10ceffffff,5874
8744c130cffffff,9191
8744c3741ffffff,58
8744c375dffffff,50
8744c3335ffffff,136
8744ce593ffffff,352
8744ceb35ffffff,92
8744ce814ffffff,647
8744ce575ffffff,97
8744ced86ffffff,632
8744ce883ffffff,363
8744c3aa6ffffff,434
8744ce8eaffffff,821
8744c106dffffff,12614
8744c17a0ffffff,1052
8744cec12ffffff,227
8744ceda2ffffff,803
8744c316effffff,21
8744ce544ffffff,390
8744c1318ffffff,6139
8744c1788ffffff,920
8744c3b29ffffff,340
8744c175effffff,419
8744ce856ffffff,96
8744cec16ffffff,120
8744ea4eaffffff,133
8744c1229ffffff,3428
8744ced6bffffff,2373
8744c10dbffffff,3763
8744dd92cffffff,58
8744c12b1ffffff,4259
8744c13adffffff,4669
8744ced5bffffff,385
8744c3254ffffff,55
8744ced99ffffff,255
8744c14b1ffffff,178
8744ce88affffff,281
8744c38ccffffff,142
8744c1058ffffff,3299
8744cecb1ffffff,97
8744ce99dffffff,952
8744c1416ffffff,209
8744c164cffffff,1012
8744c11adffffff,1294
8744c3664ffffff,71
8744c306effffff,43
8744c3a9cffffff,49
8744c3a91ffffff,44
8744ce98effffff,400
8744ce1b3ffffff,159
8744ce8a9ffffff,1096
8744c1b1effffff,6286
8744ceca6ffffff,89
8744c334dffffff,104
8744c3a8dffffff,928
8744c16caffffff,880
8744ced48ffffff,60
8744c3b82ffffff,37
8744c1668ffffff,2563
8744c30d5ffffff,21
8744c3b93ffffff,33
8744c120effffff,3753
8744c1391ffffff,6255
8744ce84dffffff,364
8744ce80cffffff,230
8744c1b1bffffff,111
8744c3235ffffff,82
8744ced9dffffff,449
8744c1202ffffff,6965
8744ea4deffffff,76
8744c3b11ffffff,133
8744c32ceffffff,188
8744c1312ffffff,7686
8744c1019ffffff,1812
8744c1046ffffff,7253
8744ce588ffffff,104
8744c1713ffffff,365
8744ce993ffffff,3712
8744c16c9ffffff,1887
8744c1bacffffff,6995
8744c1754ffffff,4469
8744c331bffffff,39
8744ce895ffffff,590
8744c33a3ffffff,27
8744ce809ffffff,278
8744ce558ffffff,516
8744c1159ffffff,6689
8744cec10ffffff,230
8744c131cffffff,6155
8744cec0cffffff,51
8744ced59ffffff,447
8744c1006ffffff,1872
8744ce863ffffff,408
8744ce96bffffff,111
8744c1769ffffff,6763
8744ce124ffffff,448
8744c3151ffffff,157
8744c1492ffffff,18
8744c334bffffff,46
8744c3263ffffff,76
8744c32e0ffffff,169
8744ced71ffffff,1374
8744c138affffff,3427
8744ce12cffffff,550
8744c17b5ffffff,866
8744ce996ffffff,438
8744cecacffffff,170
8744c105dffffff,11357
8744ce932ffffff,226
8744c1652ffffff,2957
8744c320effffff,100
8744ce86cffffff,63
8744ce8c1ffffff,540
8744ced30ffffff,2288
8744c12b4ffffff,5644
8744ce89dffffff,339
8744c3363ffffff,249
8744c144cffffff,870
8744c3005ffffff,52
8744c300cffffff,48
8744c302affffff,17
8744c30e5ffffff,27
8744ce184ffffff,282
8744ce9a4ffffff,1963
8744c336effffff,167
8744c3af4ffffff,1362
8744c1a05ffffff,2084
8744c129affffff,5232
8744c165dffffff,1037
8744c13a4ffffff,3168
8744ce92cffffff,3113
8744c131effffff,5339
8744ea4d2ffffff,1138
8744c3adeffffff,211
8744c164dffffff,2578
8744c1664ffffff,5056
8744c366effffff,54
8744ce12effffff,255
8744c1a93ffffff,6863
8744ce871ffffff,178
8744c3341ffffff,170
8744c1ba8ffffff,5946
8744ce55cffffff,201
8744c3220ffffff,67
8744c3319ffffff,37
8744ce0b0ffffff,11
8744ce98affffff,474
8744c1070ffffff,2512
8744c3395ffffff,113
8744cec74ffffff,217
8744dd921ffffff,206
8744ce928ffffff,3079
8744c1293ffffff,3930
8744c1335ffffff,10273
8744cecb6ffffff,115
8744ceb33ffffff,28
8744ce84bffffff,79
8744c3b75ffffff,314
8744ce806ffffff,955
8744c176bffffff,5341
8744ce885ffffff,1366
8744c13a0ffffff,6501
8744c1223ffffff,4787
8744ced9bffffff,107
8744ceca4ffffff,187
8744ce19affffff,165
8744c3aa0ffffff,134
8744c160dffffff,2421
8744c304cffffff,161
8744c3345ffffff,342
8744c1b2effffff,79
8744ce8c9ffffff,344
8744c1791ffffff,402
8744c102cffffff,1094
8744c1aa5ffffff,4930
8744c3043ffffff,223
8744cec65ffffff,212
8744c1050ffffff,4169
8744c3a69ffffff,429
8744c16acffffff,3557
8744ce80affffff,181
8744c305dffffff,129
8744c3aebffffff,79
8744c3a71ffffff,40
8744c170cffffff,1467
8744c118dffffff,2747
8744ced92ffffff,210
8744c1770ffffff,4695
8744c3b00ffffff,19
8744ce589ffffff,101
8744ce855ffffff,300
8744c1b1affffff,3780
8744c10ddffffff,2851
8744c14abffffff,261
8744ce8c3ffffff,4912
8744c3ac1ffffff,187
8744c3066ffffff,164
8744c1445ffffff,293
8744ce931ffffff,35
8744c3316ffffff,33
8744c1049ffffff,3388
8744c104effffff,7636
8744c3b30ffffff,29
8744c1326ffffff,8866
8744ce8a5ffffff,191
8744c1a82ffffff,10048
8744c1a1bffffff,4477
8744c33aaffffff,156
8744cec50ffffff,212
8744c3b08ffffff,435
8744c1aa0ffffff,5281
8744c3a1dffffff,1771
8744ceda0ffffff,170
8744ced66ffffff,1045
8744ce568ffffff,860
8744ce191ffffff,359
8744ced62ffffff,1169
8744ce095ffffff,36
8744ce09effffff,54
8744c1b55ffffff,162
8744ced75ffffff,599
8744ced5dffffff,196
8744c1010ffffff,2384
8744cecb4ffffff,298
8744c3b63ffffff,125
8744c30e8ffffff,23
8744c3ac0ffffff,95
8744ce815ffffff,1036
8744c106cffffff,5127
8744c1ad1ffffff,1190
8744c1148ffffff,5242
8744c138cffffff,4935
8744c1059ffffff,2864
8744c1a8bffffff,13277
8744ce854ffffff,314
8744c3ad3ffffff,185
8744c3212ffffff,229
8744c162bffffff,3719
8744c1baaffffff,6993
8744c1716ffffff,1707
8744ce19effffff,561
8744c3a19ffffff,1778
8744ea4c0ffffff,857
8744cec66ffffff,157
8744ce590ffffff,431
8744c10d3ffffff,4060
8744c1468ffffff,155
8744c33a8ffffff,102
8744c1b50ffffff,2105
8744c164bffffff,559
8744c3b04ffffff,176
8744c16dcffffff,692
8744c1af6ffffff,4437
8744ce81affffff,385
8744c1b89ffffff,2410
8744c1709ffffff,1924
8744c1a1cffffff,3787
8744ce10dffffff,161
8744ce198ffffff,349
8744c176affffff,4292
8744c13a1ffffff,12517
8744c30d2ffffff,96
8744c1a9cffffff,11990
8744c3972ffffff,121
8744c14dbffffff,707
8744c10a9ffffff,758
8744c10e4ffffff,2978
8744ce555ffffff,215
8744c1158ffffff,5053
8744c3200ffffff,1139
8744ce02cffffff,177
8744c16f6ffffff,88
8744c101affffff,1041
8744c1a2effffff,2594
8744c3b02ffffff,167
8744c1aaaffffff,12694
8744ce832ffffff,1892
8744ceda9ffffff,51
8744c1118ffffff,765
8744ce999ffffff,729
8744c3b18ffffff,218
8744c16d3ffffff,409
8744ea4d0ffffff,805
8744cedacffffff,118
8744c3a15ffffff,6901
8744c1ab3ffffff,1495
8744c3052ffffff,31
8744c300affffff,18
8744c30e6ffffff,33
8744ce80bffffff,136
8744c338affffff,143
8744c3b90ffffff,49
8744c38c0ffffff,50
8744c145bffffff,3205
8744c3229ffffff,323
8744c38ddffffff,34
8744c1206ffffff,5363
8744c1458ffffff,2856
8744c1a80ffffff,10981
8744c30c0ffffff,95
8744ce8a2ffffff,1319
8744c1a28ffffff,543
8744ce986ffffff,3293
8744cec14ffffff,76
8744c114affffff,5927
8744ce84cffffff,144
8744c1068ffffff,5870
8744c1a01ffffff,2442
8744cecddffffff,2081
8744cec32ffffff,485
8744c1065ffffff,6151
8744cecebffffff,695
8744ced9cffffff,184
8744c3af2ffffff,479
8744c146bffffff,869
8744c159affffff,32
8744ce8c2ffffff,331
8744ce58bffffff,164
8744c3a11ffffff,1924
8744c3230ffffff,71
8744c3223ffffff,67
8744c1396ffffff,4738
8744c30c2ffffff,209
8744ce134ffffff,591
8744c1251ffffff,668
8744c3663ffffff,122
8744c10acffffff,3017
8744c111affffff,901
8744c1662ffffff,2326
8744c1a1dffffff,3504
8744c10c0ffffff,3321
8744c1051ffffff,5722
8744c3ad1ffffff,91
8744c1baeffffff,4803
8744c3735ffffff,22
8744c308effffff,10
8744c33a1ffffff,14
8744c3b24ffffff,14
8744c159dffffff,11
8744c1413ffffff,16
8744c15a1ffffff,16
8744c15a6ffffff,20
8744ceb26ffffff,7
8744c1584ffffff,39
8744c15a0ffffff,20
8744c15a5ffffff,31
8744c15a9ffffff,24
8744c3ab2ffffff,128
8744c1775ffffff,4190
8744ceb95ffffff,58
8744c1b9bffffff,359
8744ce19bffffff,351
8744c115effffff,2327
8744ce804ffffff,1298
8744ce873ffffff,378
8744c330affffff,113
8744c314affffff,131
8744cec59ffffff,82
8744c1236ffffff,6543
8744c10f4ffffff,772
8744ced45ffffff,2063
8744c1aa2ffffff,4362
8744c1683ffffff,654
8744cc492ffffff,163
8744c100cffffff,3055
8744c335dffffff,156
8744c3b2bffffff,458
8744c3b74ffffff,267
8744c32e5ffffff,90
8744ce91bffffff,544
8744cec29ffffff,131
8744c3371ffffff,132
8744c30dcffffff,254
8744c3a99ffffff,105
8744c3a9dffffff,75
8744ce840ffffff,265
8744ce136ffffff,839
8744ced53ffffff,363
8744c162effffff,2394
8744cec48ffffff,324
8744c11abffffff,2348
8744c13b6ffffff,5078
8744c32ccffffff,592
8744c3af6ffffff,414
8744c146dffffff,219
8744c1219ffffff,4689
8744c3348ffffff,138
8744c144bffffff,147
8744c1a2affffff,1270
8744c3264ffffff,80
8744ce102ffffff,225
8744c16ebffffff,857
8744c3313ffffff,94
8744ce5adffffff,234
8744ce569ffffff,352
8744c3ab6ffffff,116
8744c3214ffffff,147
8744ce19cffffff,352
8744c338cffffff,287
8744c1b51ffffff,536
8744ce8d6ffffff,174
8744c17a4ffffff,289
8744c1518ffffff,54
8744c1a06ffffff,2053
8744c12a1ffffff,4007
8744ced52ffffff,171
8744cec93ffffff,109
8744ce8b1ffffff,1825
8744c1401ffffff,210
8744c3a33ffffff,3275
8744ce908ffffff,1469
8744cecceffffff,1710
8744ced70ffffff,207
8744ce541ffffff,327
8744c338effffff,193
8744c3a0effffff,1545
8744c1a31ffffff,4074
8744ce8b6ffffff,3260
8744ced8bffffff,269
8744ced0effffff,132
8744c3badffffff,385
8744c1403ffffff,464
8744ce551ffffff,210
8744ced88ffffff,610
8744c3b6cffffff,287
8744c336bffffff,189
8744c14d0ffffff,64
8744ced6effffff,232
8744c1a8dffffff,9919
8744c1009ffffff,6461
8744ce98dffffff,1577
8744c3a04ffffff,7089
8744ce872ffffff,1144
8744c16c1ffffff,866
